gene_id,symbol,baseline_1,baseline_2,baseline_3,DE.BSA.DMSO.day5_2,DE.BSA.DMSO.day5_3,DE.FFA.LPS.day5_1,DE.FFA.LPS.day5_2,DE.FFA.LPS.day5_3,DE.TMC.day5_1,DE.TMC.day5_3
ENSG00000241362,RPL36AP43,0.49607414,0.49607414,0.49607414,0.142103,0.14641500000000002,0.576008,-4.7148,-0.620935,-0.658037,-0.8372700000000001
ENSG00000260571,BNIP3P5,0.49607414,0.49607414,0.49607414,0.3562,0.17086700000000002,-4.61901,-0.799552,-1.21411,-4.72034,-4.74855
ENSG00000205693,MANSC4,0.49607414,0.49607414,0.49607414,0.7858149999999999,0.555146,-1.17718,-0.810972,-1.24071,-2.45895,-2.53389
ENSG00000239775,AC017116.11,0.49607414,0.49607414,0.49607414,0.884659,1.11725,1.06338,1.27863,0.920766,0.9390430000000001,1.02483
ENSG00000259444,RP11-736N17.8,0.49607414,0.49607414,0.49607414,0.12755,0.49353100000000005,0.46284899999999995,-1.11355,-0.270737,-4.72034,-1.22999
ENSG00000235272,FAM103A2P,0.49607414,0.49607414,0.49607414,1.24349,0.804326,-0.665542,0.676901,0.52288,-0.8268629999999999,-0.135872
ENSG00000263432,RN7SL689P,0.49607414,0.49607414,0.49607414,0.186249,1.2173100000000001,0.6635979999999999,-0.602122,-0.523516,0.641314,0.489277
ENSG00000260418,RP3-406A7.7,0.49607414,0.49607414,0.49607414,1.07988,0.766876,-0.17965699999999998,0.43273500000000004,-0.9936790000000001,-0.27387100000000003,0.750238
ENSG00000220323,HIST2H2BD,0.49607414,0.49607414,0.49607414,0.8522139999999999,0.900317,0.775864,-0.025707999999999998,1.1759700000000002,1.49374,-2.78532
ENSG00000248709,CTC-505O3.2,0.49607414,0.49607414,0.49607414,0.913409,0.6265310000000001,-1.02865,-4.7148,-4.6166,-4.72034,-4.74855
ENSG00000231702,RP11-54O7.10,0.49607414,0.49607414,0.49607414,1.54859,2.02225,2.00044,-4.7148,0.8090970000000001,2.32512,-4.74855
ENSG00000256553,TRAV1-2,0.49607414,0.49607414,0.49607414,0.791136,0.124635,0.397512,0.299129,-1.13632,-4.72034,-0.5311279999999999
ENSG00000258732,RP11-603B24.1,0.49607414,0.49607414,0.49607414,1.18582,1.1038,0.20648899999999998,-1.07917,-0.990506,0.42916499999999996,-0.41287299999999993
ENSG00000254719,RP11-351I24.3,0.49607414,0.49607414,0.49607414,0.109483,0.954319,0.158583,-4.7148,-4.6166,0.202486,-4.74855
ENSG00000256590,TRDV3,0.49607414,0.49607414,0.49607414,0.49985799999999997,0.00576785,-4.61901,-4.7148,-1.14899,-4.72034,-4.74855
ENSG00000237854,LINC00674,0.49607414,0.49607414,0.49607414,0.919026,1.02839,0.806397,0.433411,0.16384100000000001,1.2961200000000002,1.5555
ENSG00000230397,SPTLC1P1,0.49607414,0.49607414,0.49607414,0.885026,0.516584,0.457726,-4.7148,-4.6166,0.42435200000000006,-0.45723400000000003
ENSG00000259760,RP11-20G13.2,1.03738,2.4123,2.7691,1.4558799999999998,0.238583,1.02444,1.97205,1.8609099999999998,-4.72034,1.59615
ENSG00000255689,RP11-136I14.5,0.49607414,0.49607414,0.49607414,0.196143,0.24090599999999998,-4.61901,-4.7148,-4.6166,-4.72034,-4.74855
ENSG00000235576,AC092580.4,0.49607414,0.49607414,0.49607414,0.597841,1.81381,-0.101603,1.88963,1.6208200000000001,-0.16655899999999998,0.40910599999999997
ENSG00000157368,IL34,0.49607414,0.49607414,0.49607414,1.46056,1.3041200000000002,0.655936,1.37039,1.0717,1.15695,1.35873
ENSG00000235077,AC073842.19,0.49607414,0.49607414,0.49607414,0.887257,0.704418,-0.0464107,-0.9275209999999999,-0.782876,2.426,2.59535
ENSG00000238005,RP11-443B7.1,0.49607414,0.49607414,0.49607414,0.39503699999999997,0.424559,-4.61901,-0.645407,-0.660205,-1.56185,-0.199932
ENSG00000267405,CTC-296K1.4,0.49607414,0.49607414,0.49607414,0.362465,0.24512399999999998,-4.61901,-0.599413,-0.914701,-0.992123,-0.383333
ENSG00000260342,RP11-1035H13.3,0.49607414,0.49607414,0.49607414,1.70843,0.384152,0.9461940000000001,0.968515,-4.6166,0.93765,1.55407
ENSG00000232445,RP11-132A1.4,0.49607414,0.49607414,0.49607414,1.42393,1.49604,1.37133,0.5543939999999999,0.888531,1.47476,1.76947
ENSG00000146963,LUC7L2,1.2986799999999998,2.1160200000000002,2.3246900000000004,1.07215,0.255816,1.50137,0.7071970000000001,0.763199,2.28615,1.77188
ENSG00000131400,NAPSA,0.49607414,0.49607414,0.49607414,0.21976700000000002,0.474674,0.28477600000000003,-0.408596,-0.643508,-0.19828099999999999,-0.653767
ENSG00000211896,IGHG1,3.5781099999999997,2.20598,2.87475,3.79335,3.48653,3.78427,4.77695,3.38323,4.23526,3.58911
ENSG00000185269,NOTUM,0.49607414,0.49607414,0.49607414,0.753575,0.840874,0.0359766,0.542479,0.836176,0.260119,0.05515269999999999
ENSG00000199488,RNU1-70P,0.49607414,0.49607414,0.49607414,2.14902,0.645831,2.18838,0.578964,-4.6166,-4.72034,-4.74855
ENSG00000272646,RP11-188P17.2,0.49607414,0.49607414,0.49607414,0.265823,0.00220464,-4.61901,-0.10250799999999999,-4.6166,-1.2755100000000001,0.122672
ENSG00000172016,REG3A,0.49607414,0.49607414,0.49607414,0.630011,0.663855,0.752656,-4.7148,-0.813709,-4.72034,-4.74855
ENSG00000237437,ASS1P12,0.49607414,0.49607414,0.49607414,0.247892,0.00365005,-0.195625,-1.5367600000000001,-0.731667,-1.2185700000000002,-0.601695
ENSG00000239419,RN7SL535P,0.49607414,0.49607414,0.49607414,0.20271199999999998,0.23525900000000002,-0.56666,-0.658175,-4.6166,-4.72034,-4.74855
ENSG00000211943,IGHV3-15,0.49607414,0.49607414,0.49607414,2.01189,1.21636,-4.61901,1.4462700000000002,-4.6166,-4.72034,-4.74855
ENSG00000270761,RP11-385F7.1,0.49607414,0.49607414,0.49607414,0.727805,0.0561929,-4.61901,0.37692800000000004,-4.6166,0.41813900000000004,-0.942751
ENSG00000215158,RP11-1023L17.1,1.9191900000000002,1.0528899999999999,1.3404,2.10308,1.9003700000000001,0.839641,0.937933,0.256732,-1.16065,0.26911399999999996
ENSG00000211649,IGLV7-46,0.49607414,0.49607414,0.49607414,4.26222,2.69905,-4.61901,-4.7148,-4.6166,-4.72034,-4.74855
ENSG00000259108,LINC01595,0.49607414,0.49607414,0.49607414,0.9522799999999999,0.805797,-0.9764959999999999,-0.0145898,-0.5813689999999999,1.48652,0.971676
ENSG00000226091,LINC00937,0.49607414,0.49607414,0.49607414,0.777462,0.732529,0.416685,0.658556,1.21523,0.6587609999999999,0.86955
ENSG00000167914,GSDMA,0.49607414,0.49607414,0.49607414,0.921466,1.37582,0.9002040000000001,0.506141,0.929409,-0.663219,-0.66308
ENSG00000257649,METTL7AP1,0.49607414,0.49607414,0.49607414,0.599999,0.0691301,-1.41262,-4.7148,-0.266123,-0.336894,-1.6256
ENSG00000141068,KSR1,2.42138,3.1132400000000002,3.08793,2.60053,2.34534,3.13274,3.13247,3.2143,2.4565099999999997,2.40147
ENSG00000204338,CYP21A1P,1.79994,2.2088,2.22538,1.63927,1.7649099999999998,2.31727,1.9363700000000001,1.72412,0.777517,0.519238
ENSG00000205105,COX17P1,0.49607414,0.49607414,0.49607414,1.07158,0.32552800000000004,1.8662299999999998,1.4985,1.16362,1.8748900000000002,1.3917
ENSG00000182612,TSPAN10,0.49607414,0.49607414,0.49607414,2.1514599999999997,2.03714,0.384919,0.908166,0.8689790000000001,0.756139,1.0556299999999998
ENSG00000189419,SPATA41,0.49607414,0.49607414,0.49607414,1.71186,1.50781,0.96891,0.820225,0.51531,1.47402,1.6412
ENSG00000139445,FOXN4,0.49607414,0.49607414,0.49607414,1.7082099999999998,1.6551799999999999,0.308716,0.12010699999999999,0.30614600000000003,-0.42434399999999994,0.008726399999999999
ENSG00000136634,IL10,0.49607414,0.49607414,0.49607414,0.715815,0.560183,0.0082162,-0.096492,0.210272,-1.54881,-4.74855
ENSG00000254528,RP11-728F11.4,0.49607414,0.49607414,0.49607414,1.7595599999999998,1.81988,0.960283,0.865087,1.0313299999999999,-4.72034,-0.988008
ENSG00000152433,ZNF547,0.49607414,0.49607414,0.49607414,0.191912,0.0465133,-0.322106,0.222706,-0.736692,-1.09614,-0.686261
ENSG00000181656,GPR88,0.49607414,0.49607414,0.49607414,1.20585,1.00101,-1.6658099999999998,-0.915734,-0.881684,1.5983100000000001,1.57931
ENSG00000213648,SULT1A4,2.7120900000000003,2.21496,2.18305,3.332,3.61584,2.89507,3.02593,2.75828,1.8840000000000001,2.1148
ENSG00000251301,RP11-81H14.2,0.49607414,0.49607414,0.49607414,1.39067,1.30755,0.980211,0.70019,-0.0009247999999999999,0.9502440000000001,0.637704
ENSG00000258451,RP11-903H12.3,0.49607414,0.49607414,0.49607414,0.01463,0.151759,-0.364728,-0.649053,-2.20642,-4.72034,-4.74855
ENSG00000243818,RP11-372E1.4,2.1495900000000003,1.7401099999999998,1.8008,3.4110300000000002,3.4371099999999997,1.69917,1.9818,1.7832299999999999,4.1775199999999995,4.29598
ENSG00000225611,RP11-70C1.1,0.49607414,0.49607414,0.49607414,2.17557,2.42689,0.923693,1.30587,1.5822200000000002,2.39351,2.5706
ENSG00000185527,PDE6G,0.49607414,0.49607414,0.49607414,1.66903,0.874337,1.7594400000000001,1.35942,1.68124,1.34123,0.396891
ENSG00000105371,ICAM4,0.49607414,0.49607414,0.49607414,0.6202300000000001,0.914192,0.824367,0.777446,0.9966719999999999,-0.501143,-0.205168
ENSG00000173320,STOX2,0.49607414,0.49607414,0.49607414,0.6003470000000001,1.01841,0.47248100000000004,0.550038,0.81326,1.7911,1.4592
ENSG00000099974,DDTL,1.27646,0.7826,0.8219290000000001,1.43139,1.56377,0.642754,0.877345,0.696317,1.4905,1.32867
ENSG00000174885,NLRP6,0.49607414,0.49607414,0.49607414,1.55447,1.44687,-0.019175900000000003,0.137508,0.596279,1.27425,1.12983
ENSG00000273117,AC144652.1,0.49607414,0.49607414,0.49607414,1.05224,1.33562,0.119735,0.279327,-0.26815900000000004,0.606597,0.608462
ENSG00000228638,FCF1P2,1.5227600000000001,0.919251,0.891611,1.52011,1.7301099999999998,1.3421299999999998,0.9096690000000001,1.3308,1.62724,0.8970360000000001
ENSG00000266389,CTB-41I6.1,0.49607414,0.49607414,0.49607414,1.30894,0.8318760000000001,0.41124099999999997,-0.419792,0.6340640000000001,1.04445,1.85737
ENSG00000185633,NDUFA4L2,2.75414,3.04177,2.76803,0.6688430000000001,0.716529,0.999851,1.3336299999999999,1.5198200000000002,3.12525,3.55196
ENSG00000254272,RP11-382J24.2,0.49607414,0.49607414,0.49607414,0.546949,0.585196,0.760605,-4.7148,0.0615707,-0.472235,-1.33359
ENSG00000229873,OGFR-AS1,0.49607414,0.49607414,0.49607414,0.8779020000000001,0.034277999999999996,-0.678928,-1.9274799999999999,-0.171808,-0.47208199999999995,0.7168100000000001
ENSG00000226453,RP11-379B8.1,1.09597,0.49963199999999997,0.671121,1.39416,1.6335,0.46362299999999995,0.080625,0.8062050000000001,1.2645600000000001,1.30934
ENSG00000229941,AC012499.1,0.49607414,0.49607414,0.49607414,1.87147,1.8133400000000002,-1.6425299999999998,-1.6986900000000003,0.030202499999999997,-0.5773699999999999,-0.612146
ENSG00000105650,PDE4C,1.02756,1.46748,1.50876,0.782956,0.662887,1.59572,1.66975,1.42859,-0.070604,-0.051614099999999996
ENSG00000269242,CTD-2192J16.22,2.0965,1.34046,1.39578,2.01618,2.52502,1.8090700000000002,1.79382,1.91156,1.9912599999999998,2.43703
ENSG00000101197,BIRC7,0.49607414,0.49607414,0.49607414,1.7710400000000002,1.5881100000000001,1.8216700000000001,1.77183,1.8763900000000002,1.16204,1.30719
ENSG00000111087,GLI1,1.6690599999999998,2.07084,1.94701,0.279159,0.37283099999999997,1.5163799999999998,1.8273599999999999,1.54196,-0.305716,-0.8930799999999999
ENSG00000120278,PLEKHG1,0.530643,1.13035,1.26623,0.588575,0.679772,1.1976799999999999,1.3864100000000001,1.17462,0.380571,0.5896319999999999
ENSG00000267740,AC024592.12,0.49607414,0.49607414,0.49607414,0.854324,0.901028,0.250279,1.21474,0.21221500000000001,0.712483,-0.366656
ENSG00000169688,MT1B,0.49607414,0.49607414,0.49607414,1.20187,1.3322399999999999,2.5827299999999997,1.8267099999999998,2.36718,2.62297,3.2690200000000003
ENSG00000069482,GAL,3.08303,2.59825,2.91357,0.0455097,0.0807697,2.45284,1.89809,2.08665,-0.167679,1.18527
ENSG00000244682,FCGR2C,2.46467,2.1612400000000003,1.9516099999999998,3.35664,3.33235,2.22988,2.36446,2.5212,0.130584,0.364693
ENSG00000179954,SSC5D,3.50719,3.83515,3.91099,3.43802,3.4548,3.91839,4.22939,4.28069,2.4156400000000002,2.62321
ENSG00000154917,RAB6B,0.49607414,0.49607414,0.49607414,1.52201,1.58564,1.07228,0.693186,0.798532,0.130873,0.866605
ENSG00000231752,EMBP1,0.49607414,0.49607414,0.49607414,0.983527,0.9787170000000001,-0.0982303,0.149233,-0.6124,0.918999,1.1986299999999999
ENSG00000178386,ZNF223,0.49607414,0.49607414,0.49607414,0.335905,0.615027,-0.832239,-0.641454,-0.9662639999999999,-0.09942580000000001,-3.71926
ENSG00000255468,RP11-867G23.8,1.7682400000000003,1.33944,0.8382069999999999,1.85258,2.44421,0.669194,0.8463360000000001,1.10477,1.59085,0.938351
ENSG00000260765,CES1P2,0.49607414,0.49607414,0.49607414,0.570745,0.752724,-1.43,-0.548442,-0.228933,0.571571,0.804737
ENSG00000187240,DYNC2H1,0.637756,1.16775,1.3631799999999998,0.143729,0.6339090000000001,1.19355,0.755562,1.1877799999999998,1.54718,1.33396
ENSG00000117242,PINK1-AS,0.49607414,0.49607414,0.49607414,0.184633,0.334649,0.560243,0.709298,0.508847,1.43384,1.3547200000000001
ENSG00000273628,RP11-756A22.7,0.49607414,0.49607414,0.49607414,0.408426,1.0391,0.390596,-0.474239,1.4547299999999999,-4.72034,0.0717345
ENSG00000143196,DPT,0.49607414,0.49607414,0.49607414,2.34813,2.26677,2.30357,2.7548,2.87546,0.063115,0.704969
ENSG00000171951,SCG2,4.34583,4.33467,4.3539699999999995,2.18902,2.21997,2.59483,2.80475,2.65725,2.9699400000000002,3.19107
ENSG00000228923,AP000355.2,0.49607414,0.49607414,0.49607414,1.75879,1.53867,-1.39237,0.24572800000000003,0.670056,1.06269,0.498609
ENSG00000248740,RP11-328K4.1,1.54341,1.0254,1.13618,1.8691900000000001,2.09602,0.842832,0.173995,-4.6166,0.9212629999999999,1.2889
ENSG00000145423,SFRP2,2.1958599999999997,2.03303,2.18824,3.9354,3.93875,3.57484,4.13256,4.03338,2.7216299999999998,3.05805
ENSG00000101210,EEF1A2,2.64069,2.73655,2.68903,4.7887900000000005,4.78316,4.04861,4.11646,4.1395599999999995,4.70759,4.81148
ENSG00000140470,ADAMTS17,2.13524,2.00014,1.81315,3.40806,3.46595,2.81134,2.9397900000000003,2.8935400000000002,3.00437,2.9393
ENSG00000160179,ABCG1,3.6957800000000005,3.7244699999999997,3.70546,1.7180400000000002,1.80141,4.045319999999999,3.7949800000000002,3.8382400000000003,3.34915,3.332
ENSG00000132693,CRP,7.28808,7.34081,7.23791,5.357,5.22741,6.56968,6.834460000000001,6.34135,5.41679,5.2102
ENSG00000198520,C1orf228,1.41057,0.8831530000000001,0.697809,1.44608,1.5878299999999999,1.14784,0.5794699999999999,1.07742,0.5300090000000001,0.584979
ENSG00000167910,CYP7A1,1.85435,1.87231,1.8680400000000001,3.84439,3.73965,1.49241,1.8527200000000001,1.63825,4.0361199999999995,4.0925400000000005
ENSG00000112559,MDFI,3.62015,3.76876,3.5950800000000003,2.03038,1.4217600000000001,4.7367300000000006,4.64723,4.52656,-0.450395,-0.596364
ENSG00000241351,IGKV3-11,0.49607414,0.49607414,0.49607414,2.61803,3.1686,-4.61901,2.83501,-4.6166,-4.72034,-0.44985600000000003
ENSG00000237276,ANO7P1,0.49607414,0.49607414,0.49607414,1.08366,0.8649389999999999,0.602992,0.760744,1.2057200000000001,0.345364,1.17947
ENSG00000233588,CYP51A1P2,0.49607414,0.49607414,0.49607414,1.3741299999999999,1.23071,-0.7753479999999999,-0.00564137,0.139018,0.27265700000000004,0.38109
ENSG00000101850,GPR143,0.49607414,0.49607414,0.49607414,1.24363,1.16435,0.8456809999999999,0.952084,0.105324,1.60912,1.8847599999999998
ENSG00000185519,FAM131C,0.49607414,0.49607414,0.49607414,0.743458,0.9479780000000001,-1.4586,-0.32813200000000003,-1.05418,0.41521,0.648253
ENSG00000272989,RP13-616I3.1,0.49607414,0.49607414,0.49607414,1.36667,1.1283,0.106984,0.46697299999999997,0.278756,0.885926,0.7199479999999999
ENSG00000262410,RP11-388C12.8,0.49607414,0.49607414,0.49607414,1.43613,0.523634,-4.61901,-0.731117,-1.0678,0.643355,1.28083
ENSG00000173269,MMRN2,0.49607414,0.49607414,0.49607414,0.47463999999999995,0.71883,1.2315399999999999,1.55156,1.28126,0.387571,0.493512
ENSG00000146592,CREB5,0.49607414,0.49607414,0.49607414,0.22750399999999998,0.030904700000000004,1.37032,0.762404,0.798826,0.5135430000000001,0.194686
ENSG00000213999,MEF2B,0.49607414,0.49607414,0.49607414,0.107975,0.233179,-0.45222799999999996,-0.5725140000000001,0.21466799999999997,0.38008400000000003,0.34775900000000004
ENSG00000176956,LY6H,0.49607414,0.49607414,0.49607414,1.14186,1.38732,0.82658,0.187033,0.20909899999999998,-1.60188,-4.74855
ENSG00000211804,TRDV1,0.49607414,0.49607414,0.49607414,1.6591799999999999,1.87336,0.9858819999999999,1.32155,0.8141729999999999,-4.72034,-1.09791
ENSG00000231181,RP13-15M17.1,0.49607414,0.49607414,0.49607414,0.07169960000000002,1.23516,0.10045599999999999,0.477419,-1.61116,1.73407,1.58839
ENSG00000120251,GRIA2,0.49607414,0.49607414,0.49607414,1.48088,1.79243,-0.508026,0.629387,0.5490619999999999,-0.646781,-0.921415
ENSG00000198885,ITPRIPL1,0.49607414,0.49607414,0.49607414,0.139647,0.162582,-1.21479,-0.32014899999999996,0.341373,-2.14842,-3.72435
ENSG00000228236,TXNP5,0.49607414,0.49607414,0.49607414,1.3969799999999999,0.107339,-0.638903,0.45302299999999995,-0.66668,0.06847669999999999,0.352862
ENSG00000184374,COLEC10,0.49607414,0.49607414,0.49607414,1.15386,1.03263,0.508937,0.760184,0.207414,-4.72034,-4.74855
ENSG00000166183,ASPG,2.87759,2.80412,3.20552,1.01386,0.920808,2.72858,2.01843,2.53883,2.21386,1.33493
ENSG00000260459,FTLP14,0.49607414,0.49607414,0.49607414,0.30085100000000004,0.11358199999999999,-1.3906,-0.31283299999999997,0.502876,0.732707,-0.09186369999999999
ENSG00000264707,L3MBTL4-AS1,0.49607414,0.49607414,0.49607414,0.399568,0.845698,-0.0320912,-0.24640399999999998,-0.04379469999999999,-1.1104,-1.44971
ENSG00000233306,TRGV2,0.49607414,0.49607414,0.49607414,0.318766,0.167152,-0.0899863,-0.5104310000000001,-0.39504,-1.62392,-0.5507029999999999
ENSG00000135094,SDS,3.89885,3.8643199999999998,3.9589199999999996,2.15925,1.8586,2.77979,2.41014,2.66633,1.39815,0.848851
ENSG00000244256,RN7SL130P,0.49607414,0.49607414,0.49607414,0.156852,0.954208,-4.61901,0.061103,-0.634293,0.133498,-4.74855
ENSG00000261040,WFDC21P,2.05199,2.25497,1.53712,3.84976,3.85287,3.83417,3.80344,3.7988699999999995,2.94257,3.2105900000000003
ENSG00000165471,MBL2,2.1619,2.10147,2.49242,0.511908,0.45041400000000004,1.44614,1.5305799999999998,1.13176,-1.0552,-1.52194
ENSG00000249352,RP11-141O11.2,0.49607414,0.49607414,0.49607414,0.179963,0.192173,-0.0372034,-0.499284,-0.0903143,0.48124700000000004,-0.401008
ENSG00000257062,RP11-125O5.2,0.49607414,0.49607414,0.49607414,0.27820100000000003,0.45199799999999996,-1.3871200000000001,-0.251098,-0.341532,0.714284,-0.130079
ENSG00000052802,MSMO1,3.9866099999999998,3.8386699999999996,3.9718199999999997,5.64309,5.61442,4.32986,4.55342,4.34431,4.31201,4.44471
ENSG00000158258,CLSTN2,2.2575,2.50014,2.45464,0.994398,0.9729629999999999,1.30566,1.41594,1.6541,-0.40405,-0.318819
ENSG00000189136,UBE2Q2P1,2.1168,2.57856,2.73339,1.98291,2.18385,1.74783,2.2877,2.36443,2.0380000000000003,1.6902400000000002
ENSG00000137573,SULF1,1.56218,1.97165,2.08445,1.2637200000000002,1.5639299999999998,1.8850099999999999,1.9047900000000002,1.66603,0.22436999999999999,0.41074700000000003
ENSG00000186480,INSIG1,4.51421,4.40083,4.51409,6.118519999999999,6.14499,4.62469,4.92681,4.75889,4.42468,4.56985
ENSG00000204291,COL15A1,2.54902,2.6008400000000003,2.67329,1.0849,0.860196,2.35617,2.6127599999999997,2.3639,1.8683,1.99807
ENSG00000235263,RP13-392I16.1,0.49607414,0.49607414,0.49607414,2.3679900000000003,2.4472099999999997,0.668525,1.12381,1.57523,1.99682,1.89893
ENSG00000172171,TEFM,2.6777900000000003,2.0083599999999997,1.7598900000000002,2.60701,2.30992,2.50113,2.58414,2.38036,2.10301,2.08973
ENSG00000243742,RPLP0P2,2.72514,2.95865,2.9396400000000003,1.5630700000000002,1.4066100000000001,2.94053,2.83927,2.73495,2.6339799999999998,2.81829
ENSG00000112972,HMGCS1,3.6973599999999998,3.6544300000000005,3.79832,5.5254199999999996,5.40378,3.9615199999999997,4.21658,4.15424,3.9481300000000004,4.10955
ENSG00000170522,ELOVL6,2.41235,2.2128200000000002,2.29466,3.76335,3.75346,2.23172,2.41526,2.32551,2.14105,1.9807
ENSG00000233695,GAS6-AS1,1.26967,0.9484100000000001,0.85224,1.7682099999999998,1.7023700000000002,0.8206530000000001,0.9081950000000001,0.983232,1.12579,1.07277
ENSG00000105048,TNNT1,0.9682649999999999,0.571667,0.659818,1.51616,1.7910599999999999,0.587019,0.906018,0.633413,0.0348925,-0.0084446
ENSG00000244306,LINC01296,2.53993,2.87624,2.75665,1.0356,1.68356,1.8496700000000001,1.57739,1.7619,0.97645,0.995617
ENSG00000185038,MROH2A,0.49607414,0.49607414,0.49607414,0.9632629999999999,1.00127,0.714745,1.02825,0.45215500000000003,1.8994,1.6066
ENSG00000248643,RBM14-RBM4,1.19051,2.01233,1.7344400000000002,1.32772,0.284981,0.9741139999999999,1.30613,1.80532,1.57754,0.966283
ENSG00000248884,CTC-537E7.3,0.49607414,0.49607414,0.49607414,0.327283,0.0679565,-4.61901,-1.28797,-1.1305,-1.24125,-4.74855
ENSG00000163909,HEYL,3.72606,3.88065,3.9422800000000002,2.64396,2.49821,3.6537300000000004,3.7270800000000004,3.8300099999999997,1.76478,1.83323
ENSG00000213413,PVRIG,0.49607414,0.49607414,0.49607414,0.7833399999999999,0.404973,-0.32866999999999996,0.028053500000000002,-0.283441,-4.72034,-0.556235
ENSG00000074181,NOTCH3,3.5256300000000005,3.7569800000000004,3.70189,2.35332,2.17377,3.02873,3.3284,3.28108,1.4411,1.46032
ENSG00000254373,RP11-34P1.2,0.49607414,0.49607414,0.49607414,1.4232,1.33659,1.59107,1.60218,0.747847,1.40491,1.40042
ENSG00000148935,GAS2,1.43708,1.073,1.1203299999999998,2.33976,2.0836099999999997,1.03522,1.24852,0.9218290000000001,2.25142,2.11884
ENSG00000235082,SUMO1P3,0.49607414,0.49607414,0.49607414,0.8982690000000001,0.169054,-0.623862,0.555874,0.932464,0.878918,0.951119
ENSG00000104833,TUBB4A,0.49607414,0.49607414,0.49607414,0.8590979999999999,0.809199,0.39410500000000004,-0.217272,0.446275,0.282672,0.0637307
ENSG00000149809,TM7SF2,2.39919,2.28836,2.1553299999999997,3.57683,3.6079199999999996,2.38547,2.63747,2.69637,2.82599,3.0668599999999997
ENSG00000178773,CPNE7,1.18521,1.66062,1.50556,0.666654,0.39382399999999995,0.77335,0.761857,1.192,0.485443,0.668176
ENSG00000114270,COL7A1,3.7902,3.8629800000000003,3.76018,2.04013,2.17544,3.08082,3.2340299999999997,3.4393599999999998,2.6292,2.62583
ENSG00000264311,CCDC58P1,0.49607414,0.49607414,0.49607414,0.26560700000000004,0.533564,-4.61901,-4.7148,-1.19543,-0.5062939999999999,-4.74855
ENSG00000260549,MT1L,3.18499,3.33678,3.1444900000000002,1.80605,1.3085200000000001,3.10989,3.4569300000000003,3.07567,3.60658,3.4428900000000002
ENSG00000149527,PLCH2,0.49607414,0.49607414,0.49607414,2.48216,2.50066,1.21383,1.4064299999999998,1.36279,1.7576,2.10062
ENSG00000113657,DPYSL3,2.2686900000000003,2.34135,2.63637,1.18451,0.932588,2.04789,2.0138700000000003,2.15998,1.00627,1.35166
ENSG00000242697,RPL5P12,0.49607414,0.49607414,0.49607414,0.185874,0.279725,-0.808057,0.017409900000000002,0.010893,-0.677081,0.285204
ENSG00000001630,CYP51A1,3.4412,3.38205,3.40432,4.88123,4.9143300000000005,3.8277900000000002,4.028630000000001,3.89445,4.05362,4.09267
ENSG00000283342,NBPF13P,0.49607414,0.49607414,0.49607414,1.22,1.21381,0.301682,0.455741,0.0136409,1.0877700000000001,1.16299
ENSG00000116176,TPSG1,0.49607414,0.49607414,0.49607414,1.58533,1.40234,0.806233,1.0705200000000001,1.0806799999999999,0.9057629999999999,1.2987
ENSG00000100156,SLC16A8,0.49607414,0.49607414,0.49607414,0.698918,0.310107,-0.151791,0.174842,-0.152918,0.793499,0.544325
ENSG00000100918,REC8,2.05177,2.41528,2.5274099999999997,1.93603,1.64968,1.9686,1.72184,2.06371,2.12935,2.30369
ENSG00000118596,SLC16A7,0.49607414,0.49607414,0.49607414,0.0396983,0.012072,0.46103500000000003,0.636613,0.69798,0.84045,0.658155
ENSG00000182379,NXPH4,3.12262,3.15004,3.17639,1.34476,1.5945200000000002,3.3246,3.44516,3.3945300000000005,2.36519,2.6339200000000003
ENSG00000110723,EXPH5,0.49607414,0.49607414,0.49607414,1.33376,1.3155299999999999,0.17621900000000001,0.292099,0.453824,0.381711,-0.0240095
ENSG00000113088,GZMK,0.49607414,0.49607414,0.49607414,0.850865,0.697148,-0.181202,0.37202399999999997,-0.198723,1.0098,-1.3080100000000001
ENSG00000232362,ATP5LP2,0.49607414,0.49607414,0.49607414,0.539799,0.150063,0.5044,-4.7148,-4.6166,-0.668745,-4.74855
ENSG00000173406,DAB1,0.49607414,0.49607414,0.49607414,0.7965220000000001,0.533813,-0.705421,-0.266086,-0.678374,-2.38561,-0.972194
ENSG00000066185,ZMYND12,0.49607414,0.49607414,0.49607414,0.9585379999999999,0.862964,0.9417030000000001,1.2402600000000001,0.366629,1.30874,1.06498
ENSG00000166963,MAP1A,2.57348,2.77244,2.6945,1.27498,1.36119,1.77676,1.9184599999999998,1.95632,1.1437,1.06071
ENSG00000243629,LINC00880,0.49607414,0.49607414,0.49607414,0.579354,0.278569,-1.2687899999999999,-0.974008,-2.34813,-0.11032,0.837918
ENSG00000160752,FDPS,4.57037,4.58985,4.65465,6.28927,6.29282,5.04208,5.15672,5.2065,4.74043,4.75183
ENSG00000106633,GCK,2.30481,2.1366,2.34337,3.8524199999999995,3.6840599999999997,2.43254,2.1747799999999997,2.20756,1.12487,0.8718899999999999
ENSG00000234502,FYTTD1P1,1.1958799999999998,0.978123,0.788381,1.83405,1.9460400000000002,0.234842,0.302605,0.222969,1.33827,0.922667
ENSG00000250328,MGC32805,1.15497,0.528338,0.786841,1.31211,1.50099,1.45719,0.46978400000000003,-0.37362,0.19837,-0.00816482
